id,size,E,avgD,approx.Treewidth,Nodeconnective,diameter,cluster,max_matching,mvc,maxcut,degree_assort,attr_assort
113,20,25,2.5,3,1,8,0.1966666666666666,8,14,21,-0.0335917312661499,-0.0879419764279238
114,20,29,2.9,3,1,7,0.2009523809523809,9,14,24,0.3318564466105443,-0.1124338624338624
115,20,21,2.1,2,1,17,0.1666666666666666,8,12,17,0.1393442622950829,-0.1207115628970774
116,20,29,2.9,3,1,6,0.2883333333333333,9,16,23,0.3053892215568862,-0.0100468854655056
117,20,24,2.4,2,1,12,0.2,9,13,20,0.2480417754569185,-0.0173410404624277
118,20,24,2.4,2,1,8,0.1466666666666666,9,14,19,-0.0568181818181821,-0.0834151128557409
119,20,36,3.6,5,1,5,0.2414285714285714,8,15,27,0.1493953488372084,-0.0616621983914209
120,20,26,2.6,3,1,8,0.1483333333333333,9,14,22,0.1186440677966099,-0.0070422535211267
121,20,22,2.2,2,1,14,0.1916666666666666,7,12,20,-0.2031250000000004,-0.0576923076923077
122,20,21,2.1,2,1,9,0.075,8,15,19,-0.1514360313315922,-0.0592686002522067
123,20,25,2.5,3,1,12,0.12,8,14,22,0.3217054263565885,-0.0186005314437555
124,20,21,2.1,2,1,13,0.0,7,12,20,-0.4066985645933013,-0.1080402010050251
125,20,22,2.2,2,1,13,0.0833333333333333,8,14,20,0.0260416666666669,-0.081967213114754
126,20,30,3.0,3,1,10,0.3259523809523809,8,14,24,0.1144527986633247,-0.1177644710578842
127,20,22,2.2,2,1,14,0.1583333333333333,7,13,19,-0.2043795620437949,-0.1139240506329114
128,20,22,2.2,2,1,10,0.0833333333333333,7,13,19,-0.5468750000000003,-0.0807017543859649
129,20,23,2.3,3,1,9,0.0,7,10,20,-0.236559139784946,-0.0432989690721649
130,20,22,2.2,2,1,13,0.0666666666666666,7,12,20,0.155650319829425,-0.0857814336075205
131,20,24,2.4,2,1,7,0.2666666666666666,7,12,19,-0.3407821229050269,-0.0943005181347151
132,20,22,2.2,2,1,11,0.0833333333333333,8,13,19,-0.1458333333333314,-0.0011976047904191
133,20,24,2.4,2,1,11,0.1733333333333333,7,13,21,0.0795454545454548,-0.037328094302554
134,20,19,1.9,1,1,17,0.0,7,14,15,-0.6170212765957462,-0.125
135,20,23,2.3,3,1,9,0.0833333333333333,8,13,21,-0.0923482849604216,-0.0287539936102236
136,20,20,2.0,2,1,11,0.0,9,14,17,-0.1914893617021276,-0.1111111111111111
137,20,21,2.1,2,1,16,0.0833333333333333,9,14,18,0.3114754098360692,-0.125
138,20,21,2.1,2,1,8,0.1033333333333333,8,12,18,-0.3250478011472273,-0.0606060606060606
139,20,27,2.7,3,1,9,0.3347619047619047,8,14,22,-0.4040445728435823,-0.08
140,20,21,2.1,2,1,13,0.0,8,13,16,-0.2049180327868878,-0.0458715596330275
141,20,21,2.1,2,1,13,0.2,9,14,19,-0.0384615384615377,-0.1094339622641509
142,20,41,4.1,5,1,4,0.3627380952380952,7,12,32,-0.3572134387351769,-0.0989690721649484
143,20,34,3.4,3,1,5,0.2323412698412698,8,14,28,-0.017738359201774,-0.1316187594553706
144,20,25,2.5,2,1,8,0.0,8,13,24,-0.2987012987012985,-0.0743061772605192
145,20,21,2.1,2,1,9,0.0,7,13,17,-0.4000000000000003,-0.027027027027027
146,20,24,2.4,3,1,6,0.0833333333333333,8,12,20,-0.3839662447257383,-0.1017964071856288
147,20,20,2.0,2,1,16,0.0,8,13,18,-0.0810810810810823,-0.1188811188811189
148,20,21,2.1,2,1,11,0.0,7,11,18,-0.2995049504950489,-0.11787072243346
149,20,21,2.1,2,1,12,0.0416666666666666,7,11,20,-0.5023847376788566,-0.0114068441064638
150,20,22,2.2,2,1,7,0.1033333333333333,8,14,17,-0.2222222222222223,-0.1374853113983548
151,20,22,2.2,2,1,15,0.2,7,12,19,-0.0437956204379545,-0.0987514188422247
152,20,20,2.0,2,1,12,0.0,8,12,18,-0.3924050632911384,-0.0614525139664804
153,20,20,2.0,2,1,14,0.0716666666666666,8,12,18,-0.2500000000000007,-0.0480349344978166
154,20,23,2.3,3,1,14,0.175,9,13,21,0.1305841924398636,-0.1032325338894682
155,20,19,1.9,1,1,16,0.0,7,11,18,-0.5616438356164379,0.0379746835443038
156,20,21,2.1,2,1,11,0.0,8,14,19,-0.1313131313131327,-0.0727969348659004
157,20,21,2.1,2,1,12,0.075,7,13,16,-0.1142857142857128,-0.081081081081081
158,20,20,2.0,2,1,15,0.0833333333333333,8,14,18,-0.3714285714285711,-0.0841654778887304
159,20,26,2.6,3,1,7,0.1366666666666666,8,14,22,-0.0070422535211267,-0.0887772194304857
160,20,21,2.1,2,1,13,0.0833333333333333,8,13,19,-0.1142857142857147,-0.1136363636363636
161,20,24,2.4,2,1,11,0.2,7,12,21,-0.1025641025641013,-0.0797546012269938
162,20,33,3.3,4,1,7,0.4671428571428572,8,15,24,0.1884472404918499,-0.121524201853759
163,20,21,2.1,2,1,8,0.0,9,14,17,-0.1580882352941162,-0.0013245033112582
164,20,24,2.4,2,1,11,0.2316666666666666,7,12,20,-0.0016051364365975,-0.03125
165,20,26,2.6,3,1,12,0.1516666666666666,9,13,24,-0.0995594713656393,-0.0594227504244482
166,20,21,2.1,2,1,15,0.1666666666666666,9,14,19,0.176470588235296,-0.0126903553299492
167,20,19,1.9,1,1,15,0.0,7,12,17,-0.6720000000000012,-0.0109546165884193
168,20,23,2.3,2,1,10,0.0416666666666666,9,14,21,0.1305841924398625,-0.0325476992143659
169,20,27,2.7,3,1,8,0.2566666666666666,7,13,21,0.2429906542056071,-0.0432766615146831
170,20,32,3.2,3,1,6,0.2716666666666666,8,14,25,0.0103092783505154,-0.0176036342986939
171,20,23,2.3,2,1,9,0.1083333333333333,8,13,20,-0.2834821428571424,-0.001088139281828
172,20,24,2.4,3,1,7,0.1833333333333333,8,13,20,0.1111111111111114,-0.1098265895953757
173,20,26,2.6,2,1,8,0.2766666666666666,8,14,22,-0.3766546329723215,-0.1016949152542373
174,20,27,2.7,3,1,10,0.2699999999999999,8,14,24,0.1588785046728969,-0.0860820595333869
175,20,26,2.6,2,1,11,0.2922619047619047,9,15,22,-0.1368987554658598,-0.0314049586776859
176,20,25,2.5,3,1,7,0.105,8,13,21,-0.005747126436782,-0.1003521126760563
177,20,22,2.2,2,1,13,0.1166666666666666,9,15,19,0.0370370370370361,-0.1126436781609195
178,20,24,2.4,3,1,8,0.0416666666666666,9,16,20,0.2258064516129033,-0.0514285714285714
179,20,23,2.3,2,1,9,0.1866666666666666,8,12,19,-0.2583586626139816,-0.060796645702306
180,20,32,3.2,5,1,8,0.2944047619047619,8,12,25,0.1515975526852481,-0.0231532524807056
181,20,19,1.9,1,1,17,0.0,8,13,18,-0.2127659574468153,-0.0721003134796238
182,20,20,2.0,2,1,15,0.075,7,11,18,-0.4393939393939415,-0.0329985652797704
183,20,30,3.0,4,1,8,0.1719047619047619,8,13,24,0.1523853635942564,-0.1054637865311309
184,20,26,2.6,3,1,8,0.03,8,13,23,0.0206561360874843,-0.0896898575020955
185,20,37,3.7,6,1,10,0.3470238095238095,9,15,27,0.6360314783586285,-0.072463768115942
186,20,22,2.2,3,1,13,0.0,8,13,22,0.3815261044176706,-0.0304449648711943
187,20,23,2.3,2,1,9,0.0833333333333333,9,15,20,0.2886597938144338,-0.1096491228070175
188,20,21,2.1,2,1,13,0.0416666666666666,9,15,20,0.0808080808080796,-0.1023622047244094
189,20,25,2.5,2,1,6,0.1499999999999999,8,13,22,-0.1235955056179782,-0.1173184357541899
190,20,25,2.5,2,1,11,0.165,7,12,21,0.0488006617038877,-0.0978956999085087
191,20,20,2.0,2,1,15,0.075,7,12,16,-0.515151515151517,-0.1065006915629322
192,20,19,1.9,1,1,14,0.0,8,13,18,-0.290123456790124,-0.1056661562021439
193,20,27,2.7,4,1,6,0.0849999999999999,7,14,23,0.025773195876287,-0.04570100697134
194,20,24,2.4,2,1,10,0.0666666666666666,9,15,21,0.2000000000000003,0.0082644628099173
195,20,33,3.3,5,1,6,0.084047619047619,8,13,31,0.1206636500754148,-0.1041554236373448
196,20,23,2.3,2,1,10,0.1733333333333333,7,12,20,0.1067961165048546,-0.0302351623740201
197,20,20,2.0,2,1,16,0.0,9,12,18,-0.0810810810810823,0.005524861878453
198,20,21,2.1,2,1,12,0.0,7,11,19,-0.5098039215686281,-1.5338607577058082e-17
199,20,24,2.4,2,1,11,0.2083333333333333,7,12,21,-0.5949367088607588,0.0088495575221238
200,20,21,2.1,2,1,11,0.1083333333333333,8,14,17,-0.371428571428572,-0.0350194552529182
201,20,21,2.1,2,1,13,0.075,9,15,19,0.0277777777777777,0.0526315789473684
202,20,27,2.7,2,1,8,0.3739285714285714,7,12,20,-0.1127068373399936,0.0016077170418006
203,20,20,2.0,2,1,12,0.0,7,10,18,-0.5831987075928905,-0.1444921316165951
204,20,22,2.2,2,1,10,0.2,8,15,18,-0.1282051282051307,-0.1704957678355501
205,20,23,2.3,2,1,8,0.0,10,16,20,0.0464344941956887,-0.1279317697228144
206,20,34,3.4,4,1,10,0.5316666666666665,7,14,26,0.0695128626163112,0.0662089259440902
207,20,23,2.3,2,1,8,0.1249999999999999,7,12,21,0.0107526881720432,-0.076595744680851
208,20,21,2.1,2,1,10,0.0,6,10,20,-0.2927496580027369,-0.0639999999999999
209,20,21,2.1,2,1,8,0.0,7,12,20,-0.3456998313659372,-0.0323415265200517
210,20,22,2.2,2,1,12,0.075,7,12,21,-0.0411522633744864,-0.0909090909090909
211,20,24,2.4,3,1,11,0.1699999999999999,7,13,21,0.0987482614742689,-0.1338582677165354
212,20,24,2.4,2,1,10,0.1583333333333333,7,13,21,-0.425361155698235,-0.0222652468538238
213,20,23,2.3,2,1,11,0.0849999999999999,8,13,22,-0.0028129395218003,-0.1169977924944812
214,20,20,2.0,2,1,18,0.0833333333333333,9,13,18,0.2105263157894704,-0.1251758087201125
215,20,20,2.0,2,1,17,0.0833333333333333,9,14,19,-0.0810810810810823,0.0257879656160458
216,20,23,2.3,2,1,10,0.1833333333333333,7,12,20,-0.3041237113402064,-0.0788912579957356
217,20,26,2.6,3,1,9,0.2566666666666667,9,15,21,-0.0463692038495194,-0.1202872531418312
218,20,21,2.1,2,1,10,0.0,8,12,19,-0.2020202020202,0.0751295336787564
219,20,23,2.3,2,1,10,0.1633333333333333,9,15,21,-0.1464174454828662,-0.1090146750524109
220,20,19,1.9,1,1,19,0.0,8,12,16,-0.0555555555555628,-0.0539291217257318
221,20,26,2.6,2,1,7,0.2516666666666666,8,15,22,-0.0303541315345702,-0.0585241730279897
222,20,23,2.3,2,1,14,0.1833333333333333,8,13,21,-0.2105263157894733,-0.110867178924259
223,20,22,2.2,2,1,13,0.1166666666666666,10,14,19,-0.0370370370370383,-0.0523917995444191
224,20,23,2.3,2,1,12,0.1999999999999999,7,11,20,-0.2196969696969703,-0.0743099787685774
225,20,25,2.5,3,1,13,0.2799999999999999,7,13,21,0.0689013035381748,-0.038843721770551
226,20,24,2.4,2,1,11,0.1833333333333333,7,13,22,-0.0652741514360306,-0.0252427184466019
227,20,27,2.7,2,1,7,0.4166666666666666,8,13,20,-0.0550621669626984,0.1414944356120827
228,20,21,2.1,2,1,13,0.0,9,13,18,-0.032786885245904,-0.0714285714285714
229,20,25,2.5,3,1,8,0.1416666666666666,7,12,19,-0.2479871175523346,-0.069767441860465
230,20,20,2.0,2,1,11,0.0,9,15,18,-0.0256410256410268,-0.0719322990126939
231,20,26,2.6,3,1,11,0.2416666666666666,8,13,22,0.3042253521126759,-0.1007620660457239
232,20,19,1.9,1,1,17,0.0,10,15,17,-0.4148936170212763,0.0573643410852713
233,20,25,2.5,3,1,12,0.185,7,12,22,0.2720883534136544,-0.1160714285714285
234,20,22,2.2,2,1,14,0.0833333333333333,9,14,18,0.0833333333333339,-0.0547945205479452
235,20,27,2.7,3,1,8,0.24,8,12,22,0.146469968387777,-0.1276102088167053
236,20,21,2.1,2,1,15,0.075,8,13,19,0.1428571428571435,-0.1025
237,20,30,3.0,3,1,8,0.2799999999999999,7,12,24,0.1638635271504079,-0.0201511335012594
238,20,27,2.7,3,1,6,0.149047619047619,7,12,24,-0.2555066079295163,-0.086687306501548
239,20,23,2.3,2,1,11,0.1599999999999999,8,15,20,-0.1896551724137933,-0.0928725701943844
240,20,22,2.2,2,1,11,0.0999999999999999,8,13,19,0.2121212121212124,0.0412844036697247
241,20,24,2.4,3,1,7,0.1483333333333333,8,11,22,-0.1794871794871791,0.0806451612903225
242,20,22,2.2,2,1,9,0.0833333333333333,7,14,19,-0.2692307692307722,-0.1537544696066746
243,20,22,2.2,2,1,15,0.1333333333333333,9,14,18,0.3070866141732271,-0.1877300613496932
244,20,22,2.2,2,1,10,0.2583333333333333,5,10,19,-0.5262267343485606,-0.0870588235294117
245,20,29,2.9,3,1,8,0.3083333333333333,8,14,24,0.0658263305322129,-0.0642201834862385
246,20,21,2.1,2,1,9,0.0,9,15,21,-0.0285714285714291,-0.0445026178010471
247,20,20,2.0,2,1,17,0.0,8,13,16,-0.0526315789473684,0.0
248,20,27,2.7,3,1,6,0.4049999999999999,9,13,22,-0.2416591523895402,-0.0007722007722007
249,20,22,2.2,2,1,11,0.1483333333333333,8,13,20,0.1775700934579442,-0.1229698375870069
250,20,24,2.4,2,1,10,0.295,7,10,19,-0.3125000000000002,-0.0534351145038167
251,20,20,2.0,2,1,14,0.0,9,14,19,-0.0810810810810823,-0.0888252148997135
252,20,27,2.7,3,1,6,0.09,7,12,23,0.1838790931989915,-0.0334928229665071
253,20,20,2.0,2,1,10,0.0,9,13,18,-0.2612612612612611,-0.0526315789473683
254,20,21,2.1,2,1,14,0.0416666666666666,8,12,18,0.0735294117647057,-0.1221374045801527
255,20,23,2.3,2,1,8,0.11,9,14,20,-0.1822429906542072,-0.0534351145038167
256,20,31,3.1,4,1,5,0.2023809523809523,8,13,25,-0.2121212121212137,-0.0564042303172738
257,20,19,1.9,1,1,15,0.0,8,14,16,-0.5246913580246926,-0.0943999999999999
258,20,38,3.8,5,1,6,0.2464682539682539,8,14,28,0.1118453255017133,-0.1044776119402985
259,20,23,2.3,2,1,9,0.0,8,13,22,-0.0632603406326026,-0.1194690265486725
260,20,22,2.2,2,1,12,0.1083333333333333,8,12,19,-0.4452554744525578,-0.1308411214953271
261,20,20,2.0,2,1,13,0.0,7,13,20,-0.4432989690721667,-0.0857142857142857
262,20,22,2.2,2,1,10,0.1166666666666666,8,13,17,-0.2125984251968521,-0.0744186046511627
263,20,20,2.0,2,1,11,0.0,9,14,18,-0.0784313725490209,-0.0966810966810967
264,20,20,2.0,2,1,16,0.0833333333333333,7,11,17,-0.5277777777777793,-0.0935251798561151
265,20,28,2.8,3,1,8,0.1866666666666667,9,15,24,0.1752873563218388,-0.0333569907735983
266,20,24,2.4,2,1,8,0.0649999999999999,8,13,22,-0.249266862170088,-0.1230925737538148
267,20,20,2.0,2,1,14,0.1083333333333333,9,14,18,-0.4245014245014251,-0.0256410256410256
268,20,27,2.7,3,1,8,0.275,9,15,21,-0.0062111801242233,0.071875
269,20,22,2.2,2,1,11,0.075,9,14,20,0.0260416666666652,-0.0511945392491467
270,20,27,2.7,3,1,6,0.21,8,16,22,-0.156171284634761,-0.0481366459627329
271,20,24,2.4,3,1,9,0.0716666666666666,9,15,22,0.3333333333333337,-0.0484330484330484
272,20,28,2.8,4,1,8,0.12,7,13,25,0.3269230769230776,-0.1120567375886525
273,20,27,2.7,3,1,7,0.1433333333333333,8,14,25,0.0444277108433733,-0.1072555205047318
274,20,27,2.7,3,1,7,0.025,8,15,24,-0.1460674157303368,-0.0758620689655172
275,20,21,2.1,2,1,14,0.0333333333333333,9,12,18,0.0083333333333338,-0.0050377833753148
276,20,21,2.1,2,1,11,0.0,9,14,19,-0.0802469135802468,-0.1264367816091953
277,20,26,2.6,3,1,10,0.205,8,14,23,0.0776053215077608,-0.1118421052631579
278,20,23,2.3,2,1,12,0.285,7,12,19,-0.0351617440225037,-0.073170731707317
279,20,20,2.0,2,1,16,0.0833333333333333,9,13,19,0.0990990990991011,-0.0841654778887304
280,20,21,2.1,2,1,17,0.1666666666666666,8,12,19,0.1393442622950829,-0.0283505154639175
281,20,24,2.4,2,1,11,0.1283333333333333,8,13,21,0.0502673796791431,0.0852557673019057
282,20,21,2.1,2,1,12,0.03,8,12,20,-0.1351351351351354,-0.0997506234413965
283,20,19,1.9,1,1,17,0.0,8,14,17,-0.4148936170212763,-0.0487012987012986
284,20,21,2.1,2,1,9,0.075,9,14,20,-0.2352941176470576,0.0617608409986859
285,20,20,2.0,2,1,11,0.0,8,12,19,-0.2658227848101259,-0.0614525139664804
286,20,24,2.4,3,1,8,0.1666666666666666,8,13,21,-0.1279373368146212,0.0399999999999999
287,20,23,2.3,2,1,10,0.0,8,15,20,0.0707070707070708,-0.111344537815126
288,20,25,2.5,3,1,7,0.0,8,13,21,-0.0600706713780919,-0.1183597390493942
289,20,27,2.7,2,1,9,0.3233333333333333,8,13,21,-0.1946902654867255,-0.1498422712933754
290,20,26,2.6,3,1,12,0.18,8,11,23,0.1544715447154454,-0.1304347826086956
291,20,23,2.3,2,1,10,0.075,7,13,21,-0.6497890295358651,-0.0538373424971363
292,20,31,3.1,4,1,6,0.2303571428571428,8,13,22,-0.1232478180375555,-0.0757663389242336
293,20,26,2.6,3,1,12,0.225,8,13,22,0.2821548821548815,-0.0682004930156121
294,20,26,2.6,3,1,7,0.2116666666666666,9,15,21,-0.0297029702970283,-0.0363951473136915
295,20,27,2.7,3,1,9,0.2016666666666666,9,15,23,0.0897049969897647,-0.1070615034168564
296,20,20,2.0,2,1,9,0.0,9,14,19,-0.4468085106382984,-0.0359712230215827
297,20,32,3.2,3,1,6,0.2976190476190476,7,12,24,-0.0954848260547742,-0.1197375615090213
298,20,27,2.7,3,1,7,0.2,8,13,21,0.1614906832298142,-0.0748407643312101
299,20,25,2.5,3,1,7,0.145,7,12,21,0.0925925925925921,-0.0820559062218214
300,20,26,2.6,3,1,7,0.1216666666666666,9,14,23,0.2733900364520048,-0.0372940156114483
301,20,25,2.5,3,1,6,0.09,6,11,19,-0.2105263157894744,-0.1385199240986717
302,20,30,3.0,3,1,7,0.2654761904761905,7,14,24,0.0083440308087294,-0.0418006430868167
303,20,19,1.9,1,1,19,0.0,9,13,17,-0.0555555555555628,-0.1056661562021439
304,20,24,2.4,3,1,13,0.2483333333333333,9,15,21,0.0502673796791431,-0.0130653266331658
305,20,27,2.7,3,1,7,0.2666666666666667,7,12,21,0.0129474485910116,-0.0313216195569136
306,20,38,3.8,5,1,7,0.3564285714285714,8,13,27,0.1854388635210556,-0.0543004359889021
307,20,21,2.1,2,1,11,0.0833333333333333,7,13,18,-0.0980392156862724,-0.0673443456162642
308,20,31,3.1,4,1,7,0.2790476190476191,8,14,24,0.1965811965811958,-0.0163934426229508
309,20,23,2.3,3,1,8,0.0,9,16,22,-0.0222222222222218,-0.0846730975348338
310,20,22,2.2,2,1,13,0.1916666666666666,8,15,20,-0.3101736972704708,-0.1013110846245531
311,20,26,2.6,3,1,15,0.2283333333333333,8,15,19,0.2550663871418577,-0.0703259005145797
312,20,27,2.7,3,1,7,0.1366666666666666,8,13,22,0.1760113555713287,-0.0596892886345053
313,20,26,2.6,3,1,9,0.0366666666666666,7,12,25,-0.2325056433408573,-0.0878661087866109
314,20,24,2.4,3,1,10,0.0,10,14,21,0.1521739130434783,-0.0222652468538238
315,20,30,3.0,5,1,7,0.0583333333333333,9,15,27,0.2455089820359276,0.0095238095238095
316,20,31,3.1,4,1,7,0.2527777777777777,7,13,24,0.0011645962732911,-0.0734328358208955
317,20,19,1.9,1,1,17,0.0,9,14,17,-0.6170212765957462,0.0046224961479198
318,20,23,2.3,3,1,11,0.0383333333333333,8,12,20,-0.0031152647975074,0.0223166843783209
319,20,33,3.3,4,1,5,0.2269047619047619,9,13,27,-0.0385878489326772,-0.1092436974789916
320,20,24,2.4,2,1,8,0.1133333333333333,8,15,21,-0.1476793248945153,-0.0930693069306931
321,20,28,2.8,3,1,8,0.1616666666666666,8,13,21,0.2974910394265226,-0.0753911806543385
322,20,32,3.2,3,1,5,0.2950000000000001,7,11,25,-0.3886628695416327,-0.0735930735930736
323,20,26,2.6,2,1,7,0.195,8,13,22,0.2073170731707317,-0.0594227504244482
324,20,31,3.1,4,1,7,0.1433333333333333,8,13,25,0.2941712204007276,-0.074074074074074
325,20,35,3.5,5,1,11,0.5426190476190476,8,14,26,0.635124298315959,-0.0209662716499544
326,20,27,2.7,2,1,6,0.255,8,11,21,-0.0666666666666661,-0.0913173652694611
327,20,25,2.5,3,1,7,0.0583333333333333,7,12,21,0.175824175824175,-0.1183597390493941
328,20,37,3.7,5,1,5,0.2273412698412698,8,13,28,-0.0263756252842204,-0.0733526730211355
329,20,23,2.3,2,1,13,0.0716666666666666,8,15,21,0.122719734660033,-0.0342612419700213
330,20,28,2.8,2,1,10,0.3966666666666667,10,16,24,0.0636461704422878,-0.1018973998594519
331,20,19,1.9,1,1,16,0.0,8,11,16,-0.2258064516129035,-0.0572831423895253
332,20,24,2.4,3,1,7,0.0833333333333333,7,12,21,-0.4852320675105488,-0.0029850746268656
333,20,25,2.5,3,1,8,0.1383333333333333,8,12,19,0.2391304347826083,-0.0582010582010582
334,20,25,2.5,3,1,9,0.1583333333333333,8,13,21,0.3589743589743576,-0.0978956999085086
335,20,23,2.3,2,1,9,0.1583333333333333,6,12,20,-0.4838709677419359,-0.0465872156013001
336,20,25,2.5,3,1,10,0.295,7,12,21,-0.2550200803212856,-0.1013215859030837
337,20,43,4.3,5,1,5,0.3229365079365079,7,12,32,0.1715855058206261,-0.0580441640378548
338,20,23,2.3,2,1,13,0.075,8,14,20,-0.0923482849604221,0.0191897654584221
339,20,30,3.0,3,1,10,0.2861904761904762,8,16,22,0.0745233968804159,-0.1026615969581749
340,20,21,2.1,2,1,16,0.1166666666666666,8,14,18,0.1428571428571407,-0.0727969348659003
341,20,26,2.6,3,1,9,0.2216666666666666,9,15,21,0.2614870509607341,-0.0906040268456376
342,20,26,2.6,2,1,10,0.4072619047619047,6,11,22,-0.217419777341192,-0.0594227504244482
343,20,23,2.3,2,1,11,0.155,8,13,19,-0.1629213483146072,-0.0641430073606729
344,20,28,2.8,3,1,7,0.1826190476190476,8,13,22,0.1754161331626116,-0.0964467005076141
345,20,31,3.1,4,1,8,0.1991666666666667,8,12,26,0.1049295774647881,-0.0637254901960784
346,20,19,1.9,1,1,16,0.0,7,13,18,-0.6201550387596896,-0.0839936608557844
347,20,25,2.5,3,1,10,0.2333333333333333,8,14,21,-0.2857142857142871,-0.0638297872340425
348,20,23,2.3,2,1,12,0.1883333333333333,8,14,19,-0.3097222222222224,-0.1060109289617486
349,20,23,2.3,2,1,13,0.2,9,16,20,-0.2105263157894733,-0.0298507462686567
350,20,22,2.2,2,1,9,0.1083333333333333,7,12,20,-0.2511848341232229,-0.0883392226148409
351,20,24,2.4,2,1,13,0.0916666666666666,7,12,22,0.0981210855949899,-0.1272015655577299
352,20,27,2.7,3,1,8,0.0533333333333333,9,13,23,0.1543624161073817,-0.0714285714285714
353,20,27,2.7,2,1,12,0.4983333333333333,8,13,22,-0.0833333333333352,-0.0841698841698841
354,20,25,2.5,2,1,8,0.3004761904761904,8,11,20,-0.0799404170804372,-0.1090573012939002
355,20,23,2.3,3,1,8,0.1333333333333333,7,13,20,-0.1065292096219938,-0.0541666666666666
356,20,25,2.5,3,1,7,0.05,8,13,24,-0.3266998341625209,-0.0454545454545454
357,20,23,2.3,2,1,10,0.2066666666666667,8,13,20,-0.1877934272300462,-0.0136411332633788
358,20,20,2.0,2,1,17,0.0833333333333333,9,15,17,-0.2612612612612611,-0.1126564673157163
359,20,23,2.3,2,1,8,0.0,8,13,20,-0.1174089068825905,0.0448087431693988
360,20,35,3.5,4,1,9,0.3097619047619048,8,14,27,0.2890357317670089,0.0282276723739009
361,20,23,2.3,2,1,10,0.1016666666666666,9,15,20,-0.0028129395218003,0.020234291799787
362,20,24,2.4,2,1,10,0.2416666666666666,7,11,19,-0.1814159292035403,-0.0985074626865671
363,20,25,2.5,3,1,6,0.0416666666666666,8,14,22,-0.0492040520984083,-0.146788990825688
364,20,23,2.3,2,1,12,0.0,9,16,20,-0.0316622691292877,-0.0870032223415681
365,20,20,2.0,2,1,17,0.0833333333333333,8,14,19,-0.2612612612612611,-0.0689170182841069
366,20,26,2.6,2,1,8,0.215,8,14,21,-0.3544433094994871,-0.0576271186440678
367,20,27,2.7,3,2,6,0.15,9,15,23,0.1072740631888315,0.0733229329173167
368,20,29,2.9,3,1,9,0.206111111111111,8,12,26,-0.1436280614362808,-0.0704032809295967
369,20,24,2.4,2,1,11,0.225,7,13,20,-0.0256410256410248,-0.0049850448654038
370,20,23,2.3,3,1,16,0.1583333333333333,8,13,20,0.55483870967742,-0.0708994708994709
